time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-1.395964147418886,3.118389396974661,17.00046805306894,0.28263932968940697,6.258876842205151,0.0,-0.8909156880202819,3.8091709617728133,4.257980303538292,0.06190076157892656,-0.05648555908038432,0.0,463.29657954903587,461.9719364302991,461.4217547169156,460.5184788003337
2.880000000000002,-1.4488179943487276,3.3539061496354927,17.26311929657259,0.28627633652945583,6.255048517480979,0.0,-0.8704667550518368,4.041318572264155,4.495647171278341,0.057917777837945626,-0.0854053860086816,0.0,511.90963706291603,509.84467457753397,509.7464209679715,509.463775213735
2.940000000000002,-1.5005270113280411,3.6015789883667155,17.53379493251437,0.2898954796742439,6.249816542084137,0.0,-0.8526915617518304,4.214511815882362,4.526430282403063,0.06473258090223574,-0.0910510351945669,0.0,449.86097098669023,449.3972972944299,450.4457631852668,450.99912742210944
3.000000000000002,-1.5509830076278202,3.8603957757810083,17.808689772845103,0.2934792847037553,6.244485301896098,0.0,-0.8286291780054585,4.412716865212802,4.635864998792324,0.04715546350810419,-0.08478955694700094,0.0,476.6458246108145,477.1181764195958,475.7959196726326,474.45030810456853
3.0600000000000023,-1.6000644833921032,4.129806821718258,18.08571867929446,0.2964663444400779,6.239465031722556,0.0,-0.8069977036645246,4.567705576835012,4.598335600126792,0.05458085342191305,-0.08152464947401403,0.0,430.6483506432819,430.91851925875613,429.48095508801646,430.11204176066946
3.1200000000000023,-1.6477063846352256,4.408905471677167,18.361701827243007,0.299583422037788,6.234575975146445,0.0,-0.7806356903739264,4.735607428037002,4.600781749057746,0.046094035424260056,-0.08140370291991182,0.0,443.88092897757963,443.8854766374154,444.37214216939435,443.67750543576017
3.1800000000000024,-1.6936664793373497,4.6981594276017615,18.638023035982396,0.303239172551824,6.229772915817952,0.0,-0.7509395696992953,4.906206147857111,4.609557559044747,0.08064291571468418,-0.07747575715631233,0.0,446.7991697676762,447.1142376199881,445.12374521285057,447.9450274079633
3.2400000000000024,-1.7379006807557948,4.996893685080191,18.91233717298281,0.30790456178195047,6.226108884613085,0.0,-0.7232085948142754,5.051811495737951,4.534254609071772,0.07125257172762432,-0.03997899945527071,0.0,417.71157698896866,420.9660138709536,419.2185381297652,418.40680525719716
3.3000000000000025,-1.7802146191373702,5.305469611193862,19.18548172397317,0.31188061318143756,6.224206713215768,0.0,-0.6870757267725712,5.23408841361295,4.569994947052994,0.05375040092919138,-0.018867491080143853,0.0,455.57125505783404,457.2560723278131,457.19431235265904,455.80050652436046
3.3600000000000025,-1.820494610566795,5.6241401511945375,19.458053539409743,0.31551840399288267,6.223440045812406,0.0,-0.655506640622386,5.388323186164591,4.515666885240504,0.07169889018928494,-0.002760624661953083,0.0,426.80026140917676,428.17313300070657,426.9240760684304,428.4557875419072
3.4200000000000026,-1.8586114268138105,5.953419536293806,19.73143491711006,0.31995932093314483,6.223192516917422,0.0,-0.615069870229536,5.587636563016647,4.596200317107215,0.07828421590308574,-0.007005527372862122,0.0,472.50410543408844,472.1767590486777,471.651935502579,472.16426152741406
3.4800000000000026,-1.8943034564460695,6.294658448302711,20.009484778911734,0.3247951756174636,6.2231568863722835,0.0,-0.5746817735084071,5.7869989712826175,4.671265860922858,0.08486112044795371,0.00985996096768436,0.0,472.71380036425694,474.01191979522247,470.8086523470136,471.32214868397114
3.5400000000000027,-1.9278492273895,6.646439470510104,20.287650852286635,0.3302473749368824,6.223670382620586,0.0,-0.5435439067976608,5.939227604818419,4.600857692048243,0.10077083688927435,0.0058187545740381475,0.0,426.2724349222355,425.92675914000324,425.35972792214443,426.72754108247267
